"Sim","Spread_Frac","Pp","Virus_D","Max_Productive","Max_Virions","Max_Semi"
7,1,1,12582,1527,330316,0
7,1,1,16776,1527,330316,0
7,1,1,20970,1527,330316,0
7,1,1,41940,1527,330316,0
7,1,1,83880,1527,330316,0
7,1,1,125820,1527,330316,0
7,1,1,167760,1527,330316,0
7,1,1,209700,1527,330316,0
7,1,1,419400,1527,330316,0
7,1,1,838800,1527,330316,0
7,1,1,1258200,1527,330316,0
7,1,1,1677600,1527,330316,0
7,1,1,2097000,1527,330316,0
7,1,1,4194000,1527,330316,0
7,1,1,8388000,1527,330316,0
7,1,1,12582000,1527,330316,0
7,1,1,16776000,1527,330316,0
7,1,1,20970000,1527,330316,0
7,1,1,2.097e+09,1527,330316,0
7,1,1,2.097e+12,1527,330316,0
7,1,1,2.097e+15,1527,330316,0
8,0,0.575,419.4,85,18864,68
8,0,0.575,838.8,132,30203,93
8,0,0.575,1258.2,180,41029,130
8,0,0.575,1677.6,224,51300,150
8,0,0.575,2097,259,59498,183
8,0,0.575,4194,474,111718,326
8,0,0.575,8388,871,210057,557
8,0,0.575,12582,1044,245524,666
8,0,0.575,16776,1182,274781,779
8,0,0.575,20970,1305,300472,856
8,0,0.575,41940,1728,384725,1154
8,0,0.575,83880,2350,489217,1641
8,0,0.575,125820,2651,544196,1995
8,0,0.575,167760,3032,589368,2048
8,0,0.575,209700,3205,617256,2361
8,0,0.575,419400,3996,695629,3080
8,0,0.575,838800,4911,747659,4479
8,0,0.575,1258200,5230,762945,5234
8,0,0.575,1677600,5502,770084,5522
8,0,0.575,2097000,5724,776672,5963
8,0,0.575,4194000,5721,773696,6010
8,0,0.575,8388000,5637,771772,6131
8,0,0.575,12582000,5836,785487,6046
8,0,0.575,16776000,5665,770308,6110
8,0,0.575,20970000,5779,778917,6036
8,0,0.575,2.097e+09,5704,775194,6111
8,0,0.575,2.097e+12,5715,776482,6120
8,0,0.575,2.097e+15,5749,777916,6118
8,0,1,419.4,317,74345,0
8,0,1,838.8,544,125522,0
8,0,1,1258.2,709,171159,0
8,0,1,1677.6,903,213045,0
8,0,1,2097,953,225484,0
8,0,1,4194,1275,295196,0
8,0,1,8388,1668,378926,0
8,0,1,12582,2092,455916,0
8,0,1,16776,2270,487233,0
8,0,1,20970,2557,534167,0
8,0,1,41940,3232,621969,0
8,0,1,83880,4187,708728,0
8,0,1,125820,4502,734371,0
8,0,1,167760,4694,744169,0
8,0,1,209700,5165,773352,0
8,0,1,419400,5739,787395,0
8,0,1,838800,6329,798399,0
8,0,1,1258200,6509,801863,0
8,0,1,1677600,6554,805678,0
8,0,1,2097000,6582,807273,0
8,0,1,4194000,6600,800372,0
8,0,1,8388000,6583,798819,0
8,0,1,12582000,6649,816425,0
8,0,1,16776000,6671,814424,0
8,0,1,20970000,6579,804015,0
8,0,1,2.097e+09,6593,806651,0
8,0,1,2.097e+12,6696,810908,0
8,0,1,2.097e+15,6633,810576,0
8,0.1,0.575,419.4,117,26363,76
8,0.1,0.575,838.8,166,37359,103
8,0.1,0.575,1258.2,203,48014,125
8,0.1,0.575,1677.6,226,53074,153
8,0.1,0.575,2097,297,67622,171
8,0.1,0.575,4194,492,113268,315
8,0.1,0.575,8388,887,208559,545
8,0.1,0.575,12582,1066,249953,634
8,0.1,0.575,16776,1167,270995,714
8,0.1,0.575,20970,1276,291966,819
8,0.1,0.575,41940,1737,382874,1087
8,0.1,0.575,83880,2247,475784,1460
8,0.1,0.575,125820,2600,531035,1798
8,0.1,0.575,167760,2962,588538,2011
8,0.1,0.575,209700,3173,607414,2151
8,0.1,0.575,419400,3896,683398,2947
8,0.1,0.575,838800,4648,732830,3741
8,0.1,0.575,1258200,5248,766038,4563
8,0.1,0.575,1677600,5308,760747,4899
8,0.1,0.575,2097000,5644,772053,5404
8,0.1,0.575,4194000,5852,785860,5672
8,0.1,0.575,8388000,5863,787058,5770
8,0.1,0.575,12582000,5850,773305,5826
8,0.1,0.575,16776000,5852,773980,5695
8,0.1,0.575,20970000,5886,780351,5706
8,0.1,0.575,2.097e+09,5894,786516,5833
8,0.1,0.575,2.097e+12,5772,768193,5825
8,0.1,0.575,2.097e+15,5871,779000,5727
8,0.1,1,419.4,610,136632,0
8,0.1,1,838.8,728,168827,0
8,0.1,1,1258.2,889,209928,0
8,0.1,1,1677.6,915,216868,0
8,0.1,1,2097,1028,243190,0
8,0.1,1,4194,1321,307430,0
8,0.1,1,8388,1697,386645,0
8,0.1,1,12582,2110,452236,0
8,0.1,1,16776,2331,493377,0
8,0.1,1,20970,2559,528144,0
8,0.1,1,41940,3295,629157,0
8,0.1,1,83880,4106,700478,0
8,0.1,1,125820,4600,739565,0
8,0.1,1,167760,5127,768613,0
8,0.1,1,209700,5024,765817,0
8,0.1,1,419400,5796,787674,0
8,0.1,1,838800,6381,789238,0
8,0.1,1,1258200,6571,804510,0
8,0.1,1,1677600,6709,809423,0
8,0.1,1,2097000,6786,804940,0
8,0.1,1,4194000,6828,812311,0
8,0.1,1,8388000,6836,818421,0
8,0.1,1,12582000,6769,800994,0
8,0.1,1,16776000,6781,812053,0
8,0.1,1,20970000,6806,813540,0
8,0.1,1,2.097e+09,6784,807262,0
8,0.1,1,2.097e+12,6913,816059,0
8,0.1,1,2.097e+15,6821,808968,0
8,0.25,0.575,419.4,203,46199,92
8,0.25,0.575,838.8,241,54714,107
8,0.25,0.575,1258.2,293,64119,125
8,0.25,0.575,1677.6,281,64109,134
8,0.25,0.575,2097,329,73578,154
8,0.25,0.575,4194,518,120486,271
8,0.25,0.575,8388,829,197802,490
8,0.25,0.575,12582,1066,245628,601
8,0.25,0.575,16776,1153,265318,695
8,0.25,0.575,20970,1278,296403,789
8,0.25,0.575,41940,1718,378542,1030
8,0.25,0.575,83880,2219,458061,1326
8,0.25,0.575,125820,2624,520265,1679
8,0.25,0.575,167760,2849,558161,1939
8,0.25,0.575,209700,3158,609020,2107
8,0.25,0.575,419400,4019,687344,2856
8,0.25,0.575,838800,4644,740068,3456
8,0.25,0.575,1258200,5078,744599,4043
8,0.25,0.575,1677600,5369,766579,4602
8,0.25,0.575,2097000,5637,769352,4875
8,0.25,0.575,4194000,5747,777973,5289
8,0.25,0.575,8388000,6017,785840,5375
8,0.25,0.575,12582000,5848,775247,5395
8,0.25,0.575,16776000,5891,771916,5389
8,0.25,0.575,20970000,5997,784520,5342
8,0.25,0.575,2.097e+09,5977,787812,5385
8,0.25,0.575,2.097e+12,5873,775480,5319
8,0.25,0.575,2.097e+15,5941,775064,5453
8,0.25,1,419.4,827,200432,0
8,0.25,1,838.8,937,222479,0
8,0.25,1,1258.2,965,228386,0
8,0.25,1,1677.6,1043,243824,0
8,0.25,1,2097,1104,255291,0
8,0.25,1,4194,1412,319675,0
8,0.25,1,8388,1767,388521,0
8,0.25,1,12582,2049,446285,0
8,0.25,1,16776,2321,482545,0
8,0.25,1,20970,2538,522738,0
8,0.25,1,41940,3322,616191,0
8,0.25,1,83880,4302,713279,0
8,0.25,1,125820,4512,725453,0
8,0.25,1,167760,5067,761774,0
8,0.25,1,209700,5029,750569,0
8,0.25,1,419400,5772,788635,0
8,0.25,1,838800,6324,795987,0
8,0.25,1,1258200,6660,811913,0
8,0.25,1,1677600,6821,815995,0
8,0.25,1,2097000,6783,814313,0
8,0.25,1,4194000,6944,814145,0
8,0.25,1,8388000,6967,808034,0
8,0.25,1,12582000,6925,803552,0
8,0.25,1,16776000,6926,796483,0
8,0.25,1,20970000,6903,803305,0
8,0.25,1,2.097e+09,6973,801363,0
8,0.25,1,2.097e+12,6913,809672,0
8,0.25,1,2.097e+15,6864,809005,0
8,0.5,0.575,419.4,325,72346,112
8,0.5,0.575,838.8,328,75065,125
8,0.5,0.575,1258.2,355,81697,132
8,0.5,0.575,1677.6,396,91573,146
8,0.5,0.575,2097,420,91337,156
8,0.5,0.575,4194,569,126588,247
8,0.5,0.575,8388,832,192522,424
8,0.5,0.575,12582,978,226053,534
8,0.5,0.575,16776,1145,256507,578
8,0.5,0.575,20970,1211,278510,670
8,0.5,0.575,41940,1540,338903,919
8,0.5,0.575,83880,2090,438445,1282
8,0.5,0.575,125820,2397,488644,1563
8,0.5,0.575,167760,2662,530214,1698
8,0.5,0.575,209700,2843,559230,1829
8,0.5,0.575,419400,3753,658233,2509
8,0.5,0.575,838800,4545,720935,3305
8,0.5,0.575,1258200,4869,738223,3597
8,0.5,0.575,1677600,5094,743103,3930
8,0.5,0.575,2097000,5374,756876,4312
8,0.5,0.575,4194000,5607,765473,4589
8,0.5,0.575,8388000,5801,763000,4850
8,0.5,0.575,12582000,5748,765759,4793
8,0.5,0.575,16776000,5782,768485,4816
8,0.5,0.575,20970000,5799,771320,4913
8,0.5,0.575,2.097e+09,5749,763501,4850
8,0.5,0.575,2.097e+12,5767,765800,4762
8,0.5,0.575,2.097e+15,5836,772355,4833
8,0.5,1,419.4,1149,262630,0
8,0.5,1,838.8,1124,262769,0
8,0.5,1,1258.2,1200,276706,0
8,0.5,1,1677.6,1138,266490,0
8,0.5,1,2097,1190,276395,0
8,0.5,1,4194,1448,324324,0
8,0.5,1,8388,1813,394277,0
8,0.5,1,12582,2028,435869,0
8,0.5,1,16776,2372,485911,0
8,0.5,1,20970,2423,494239,0
8,0.5,1,41940,3142,595169,0
8,0.5,1,83880,4118,690106,0
8,0.5,1,125820,4283,707591,0
8,0.5,1,167760,4936,741543,0
8,0.5,1,209700,5091,750540,0
8,0.5,1,419400,5760,784880,0
8,0.5,1,838800,6407,795499,0
8,0.5,1,1258200,6480,794852,0
8,0.5,1,1677600,6609,785643,0
8,0.5,1,2097000,6748,793553,0
8,0.5,1,4194000,6945,809769,0
8,0.5,1,8388000,7053,806881,0
8,0.5,1,12582000,6931,796377,0
8,0.5,1,16776000,6985,806157,0
8,0.5,1,20970000,6984,802996,0
8,0.5,1,2.097e+09,7079,813284,0
8,0.5,1,2.097e+12,6907,798202,0
8,0.5,1,2.097e+15,7036,804853,0
8,0.75,0.575,419.4,492,109872,129
8,0.75,0.575,838.8,475,108037,141
8,0.75,0.575,1258.2,526,117890,152
8,0.75,0.575,1677.6,553,122453,155
8,0.75,0.575,2097,501,114956,161
8,0.75,0.575,4194,599,132285,198
8,0.75,0.575,8388,730,168597,314
8,0.75,0.575,12582,889,200504,421
8,0.75,0.575,16776,959,218000,479
8,0.75,0.575,20970,1079,245755,589
8,0.75,0.575,41940,1424,311996,813
8,0.75,0.575,83880,1708,378567,1015
8,0.75,0.575,125820,2217,452331,1395
8,0.75,0.575,167760,2374,478406,1493
8,0.75,0.575,209700,2564,507598,1737
8,0.75,0.575,419400,3321,609064,2200
8,0.75,0.575,838800,3889,660230,2835
8,0.75,0.575,1258200,4366,700794,3160
8,0.75,0.575,1677600,4482,702101,3389
8,0.75,0.575,2097000,4959,733071,3634
8,0.75,0.575,4194000,5193,741860,3871
8,0.75,0.575,8388000,5314,755387,4066
8,0.75,0.575,12582000,5216,734197,4048
8,0.75,0.575,16776000,5380,745941,3976
8,0.75,0.575,20970000,5388,748787,4061
8,0.75,0.575,2.097e+09,5268,736410,3980
8,0.75,0.575,2.097e+12,5358,742378,4073
8,0.75,0.575,2.097e+15,5346,746498,4150
8,0.75,1,419.4,1405,308281,0
8,0.75,1,838.8,1301,294061,0
8,0.75,1,1258.2,1355,300248,0
8,0.75,1,1677.6,1330,295868,0
8,0.75,1,2097,1428,313160,0
8,0.75,1,4194,1436,324925,0
8,0.75,1,8388,1708,365959,0
8,0.75,1,12582,2032,420263,0
8,0.75,1,16776,2230,452932,0
8,0.75,1,20970,2190,457137,0
8,0.75,1,41940,3013,570949,0
8,0.75,1,83880,3688,647173,0
8,0.75,1,125820,4201,694425,0
8,0.75,1,167760,4708,735197,0
8,0.75,1,209700,4836,736466,0
8,0.75,1,419400,5299,754855,0
8,0.75,1,838800,6254,784739,0
8,0.75,1,1258200,6404,784343,0
8,0.75,1,1677600,6532,793850,0
8,0.75,1,2097000,6574,791132,0
8,0.75,1,4194000,6734,794964,0
8,0.75,1,8388000,6844,792755,0
8,0.75,1,12582000,6780,788290,0
8,0.75,1,16776000,6788,783480,0
8,0.75,1,20970000,6875,797755,0
8,0.75,1,2.097e+09,6766,796849,0
8,0.75,1,2.097e+12,6824,789353,0
8,0.75,1,2.097e+15,6771,779864,0
8,0.9,0.575,419.4,590,132326,151
8,0.9,0.575,838.8,603,132453,150
8,0.9,0.575,1258.2,613,136125,151
8,0.9,0.575,1677.6,602,134534,151
8,0.9,0.575,2097,616,135353,156
8,0.9,0.575,4194,670,144082,168
8,0.9,0.575,8388,702,156378,239
8,0.9,0.575,12582,800,179635,318
8,0.9,0.575,16776,771,179429,367
8,0.9,0.575,20970,850,192722,429
8,0.9,0.575,41940,1145,256047,662
8,0.9,0.575,83880,1360,307144,903
8,0.9,0.575,125820,1695,371032,1143
8,0.9,0.575,167760,2028,420731,1325
8,0.9,0.575,209700,2223,453458,1498
8,0.9,0.575,419400,2673,529333,1894
8,0.9,0.575,838800,3211,592325,2278
8,0.9,0.575,1258200,3562,622374,2620
8,0.9,0.575,1677600,3799,648736,2640
8,0.9,0.575,2097000,4019,666942,2946
8,0.9,0.575,4194000,4302,680715,3087
8,0.9,0.575,8388000,4421,688637,3291
8,0.9,0.575,12582000,4459,693255,3292
8,0.9,0.575,16776000,4502,699796,3300
8,0.9,0.575,20970000,4326,682902,3234
8,0.9,0.575,2.097e+09,4452,689130,3433
8,0.9,0.575,2.097e+12,4508,697172,3211
8,0.9,0.575,2.097e+15,4572,698268,3314
8,0.9,1,419.4,1421,317251,0
8,0.9,1,838.8,1478,323149,0
8,0.9,1,1258.2,1426,314070,0
8,0.9,1,1677.6,1466,326052,0
8,0.9,1,2097,1498,328813,0
8,0.9,1,4194,1563,337501,0
8,0.9,1,8388,1722,368044,0
8,0.9,1,12582,1719,370936,0
8,0.9,1,16776,1861,404360,0
8,0.9,1,20970,2200,454768,0
8,0.9,1,41940,2764,546714,0
8,0.9,1,83880,3222,601897,0
8,0.9,1,125820,3568,637725,0
8,0.9,1,167760,4036,681352,0
8,0.9,1,209700,4177,692590,0
8,0.9,1,419400,4931,743433,0
8,0.9,1,838800,5691,770084,0
8,0.9,1,1258200,5925,766849,0
8,0.9,1,1677600,6107,780781,0
8,0.9,1,2097000,6167,777371,0
8,0.9,1,4194000,6389,785950,0
8,0.9,1,8388000,6354,774680,0
8,0.9,1,12582000,6371,779533,0
8,0.9,1,16776000,6457,788573,0
8,0.9,1,20970000,6366,779189,0
8,0.9,1,2.097e+09,6294,780773,0
8,0.9,1,2.097e+12,6476,787306,0
8,0.9,1,2.097e+15,6397,774209,0
8,1,0.575,419.4,675,146735,165
8,1,0.575,838.8,675,146735,165
8,1,0.575,1258.2,675,146735,165
8,1,0.575,1677.6,675,146735,165
8,1,0.575,2097,675,146735,165
8,1,0.575,4194,675,146735,165
8,1,0.575,8388,675,146735,165
8,1,0.575,12582,675,146735,165
8,1,0.575,16776,675,146735,165
8,1,0.575,20970,675,146735,165
8,1,0.575,41940,675,146735,165
8,1,0.575,83880,675,146735,165
8,1,0.575,125820,675,146735,165
8,1,0.575,167760,675,146735,165
8,1,0.575,209700,675,146735,165
8,1,0.575,419400,675,146735,165
8,1,0.575,838800,675,146735,165
8,1,0.575,1258200,675,146735,165
8,1,0.575,1677600,675,146735,165
8,1,0.575,2097000,675,146735,165
8,1,0.575,4194000,675,146735,165
8,1,0.575,8388000,675,146735,165
8,1,0.575,12582000,675,146735,165
8,1,0.575,16776000,675,146735,165
8,1,0.575,20970000,675,146735,165
8,1,0.575,2.097e+09,675,146735,165
8,1,0.575,2.097e+12,675,146735,165
8,1,0.575,2.097e+15,675,146735,165
8,1,1,419.4,1580,340335,0
8,1,1,838.8,1580,340335,0
8,1,1,1258.2,1580,340335,0
8,1,1,1677.6,1580,340335,0
8,1,1,2097,1580,340335,0
8,1,1,4194,1580,340335,0
8,1,1,8388,1580,340335,0
8,1,1,12582,1580,340335,0
8,1,1,16776,1580,340335,0
8,1,1,20970,1580,340335,0
8,1,1,41940,1580,340335,0
8,1,1,83880,1580,340335,0
8,1,1,125820,1580,340335,0
8,1,1,167760,1580,340335,0
8,1,1,209700,1580,340335,0
8,1,1,419400,1580,340335,0
8,1,1,838800,1580,340335,0
8,1,1,1258200,1580,340335,0
8,1,1,1677600,1580,340335,0
8,1,1,2097000,1580,340335,0
8,1,1,4194000,1580,340335,0
8,1,1,8388000,1580,340335,0
8,1,1,12582000,1580,340335,0
8,1,1,16776000,1580,340335,0
8,1,1,20970000,1580,340335,0
8,1,1,2.097e+09,1580,340335,0
8,1,1,2.097e+12,1580,340335,0
8,1,1,2.097e+15,1580,340335,0
9,0,0.575,419.4,82,18876,63
9,0,0.575,838.8,122,27843,93
9,0,0.575,1258.2,170,39083,124
9,0,0.575,1677.6,226,51372,165
9,0,0.575,2097,274,61667,180
9,0,0.575,4194,481,110497,351
9,0,0.575,8388,854,202639,573
9,0,0.575,12582,1090,252028,670
9,0,0.575,16776,1188,280841,789
9,0,0.575,20970,1271,296407,877
9,0,0.575,41940,1759,383996,1180
9,0,0.575,83880,2227,476924,1521
9,0,0.575,125820,2684,546479,1852
9,0,0.575,167760,3025,594492,2094
9,0,0.575,209700,3199,619910,2238
9,0,0.575,419400,4059,703898,3297
9,0,0.575,838800,4922,746086,4324
9,0,0.575,1258200,5380,771549,5455
9,0,0.575,1677600,5609,772235,6003
9,0,0.575,2097000,5599,770082,5925
9,0,0.575,4194000,5731,772815,6057
9,0,0.575,8388000,5718,768878,6102
9,0,0.575,12582000,5721,780859,6181
9,0,0.575,16776000,5752,781152,6133
9,0,0.575,20970000,5797,783584,6114
9,0,0.575,2.097e+09,5826,782528,6008
9,0,0.575,2.097e+12,5702,776357,6025
9,0,0.575,2.097e+15,5619,769179,5997
9,0,1,419.4,344,80535,0
9,0,1,838.8,555,126892,0
9,0,1,1258.2,745,182042,0
9,0,1,1677.6,818,199559,0
9,0,1,2097,943,223891,0
9,0,1,4194,1331,301551,0
9,0,1,8388,1690,379910,0
9,0,1,12582,2061,451395,0
9,0,1,16776,2406,498680,0
9,0,1,20970,2414,501158,0
9,0,1,41940,3292,632771,0
9,0,1,83880,4129,708215,0
9,0,1,125820,4413,729768,0
9,0,1,167760,4817,753496,0
9,0,1,209700,5022,759743,0
9,0,1,419400,5804,797516,0
9,0,1,838800,6395,804430,0
9,0,1,1258200,6468,795096,0
9,0,1,1677600,6658,808166,0
9,0,1,2097000,6647,814511,0
9,0,1,4194000,6664,808569,0
9,0,1,8388000,6589,801384,0
9,0,1,12582000,6741,823616,0
9,0,1,16776000,6639,804464,0
9,0,1,20970000,6595,805272,0
9,0,1,2.097e+09,6637,812748,0
9,0,1,2.097e+12,6617,813471,0
9,0,1,2.097e+15,6679,815077,0
9,0.1,0.575,419.4,115,25473,74
9,0.1,0.575,838.8,162,36859,95
9,0.1,0.575,1258.2,223,50080,121
9,0.1,0.575,1677.6,242,54273,153
9,0.1,0.575,2097,299,67410,168
9,0.1,0.575,4194,482,112921,328
9,0.1,0.575,8388,898,208564,551
9,0.1,0.575,12582,1074,253427,626
9,0.1,0.575,16776,1123,265884,748
9,0.1,0.575,20970,1319,302834,809
9,0.1,0.575,41940,1747,387041,1110
9,0.1,0.575,83880,2288,479821,1475
9,0.1,0.575,125820,2681,535791,1841
9,0.1,0.575,167760,3009,588942,2000
9,0.1,0.575,209700,3192,610371,2196
9,0.1,0.575,419400,3962,688309,2916
9,0.1,0.575,838800,4761,739651,3912
9,0.1,0.575,1258200,5294,762296,4834
9,0.1,0.575,1677600,5428,769794,4942
9,0.1,0.575,2097000,5626,782437,5015
9,0.1,0.575,4194000,5867,783131,5743
9,0.1,0.575,8388000,5847,775983,5786
9,0.1,0.575,12582000,5868,776636,5794
9,0.1,0.575,16776000,5869,782773,5803
9,0.1,0.575,20970000,5841,782156,5698
9,0.1,0.575,2.097e+09,5868,780514,5765
9,0.1,0.575,2.097e+12,5946,788685,5756
9,0.1,0.575,2.097e+15,5895,780654,5875
9,0.1,1,419.4,623,148863,0
9,0.1,1,838.8,764,168733,0
9,0.1,1,1258.2,828,198878,0
9,0.1,1,1677.6,956,222065,0
9,0.1,1,2097,1001,237500,0
9,0.1,1,4194,1351,312484,0
9,0.1,1,8388,1835,409454,0
9,0.1,1,12582,2134,455178,0
9,0.1,1,16776,2277,475832,0
9,0.1,1,20970,2574,524101,0
9,0.1,1,41940,3220,611728,0
9,0.1,1,83880,4009,707104,0
9,0.1,1,125820,4650,739403,0
9,0.1,1,167760,4824,749522,0
9,0.1,1,209700,5019,759387,0
9,0.1,1,419400,5993,796962,0
9,0.1,1,838800,6484,813879,0
9,0.1,1,1258200,6692,805589,0
9,0.1,1,1677600,6654,809140,0
9,0.1,1,2097000,6720,804840,0
9,0.1,1,4194000,6831,812634,0
9,0.1,1,8388000,6807,814380,0
9,0.1,1,12582000,6764,808049,0
9,0.1,1,16776000,6795,807428,0
9,0.1,1,20970000,6715,805632,0
9,0.1,1,2.097e+09,6777,809365,0
9,0.1,1,2.097e+12,6825,811242,0
9,0.1,1,2.097e+15,6841,810793,0
9,0.25,0.575,419.4,166,37268,88
9,0.25,0.575,838.8,211,48553,100
9,0.25,0.575,1258.2,240,56065,123
9,0.25,0.575,1677.6,299,68567,157
9,0.25,0.575,2097,332,73539,167
9,0.25,0.575,4194,527,122524,312
9,0.25,0.575,8388,881,202793,485
9,0.25,0.575,12582,1080,249970,596
9,0.25,0.575,16776,1143,268304,664
9,0.25,0.575,20970,1235,286385,759
9,0.25,0.575,41940,1694,377077,1020
9,0.25,0.575,83880,2245,465144,1459
9,0.25,0.575,125820,2615,527220,1660
9,0.25,0.575,167760,2865,554439,1864
9,0.25,0.575,209700,2975,581175,2075
9,0.25,0.575,419400,3903,678014,2717
9,0.25,0.575,838800,4618,732419,3521
9,0.25,0.575,1258200,5010,745977,4124
9,0.25,0.575,1677600,5333,760200,4407
9,0.25,0.575,2097000,5536,765876,4765
9,0.25,0.575,4194000,5879,777913,5344
9,0.25,0.575,8388000,5795,762654,5418
9,0.25,0.575,12582000,5968,783440,5343
9,0.25,0.575,16776000,5871,777395,5391
9,0.25,0.575,20970000,5974,782696,5374
9,0.25,0.575,2.097e+09,5916,782166,5389
9,0.25,0.575,2.097e+12,5929,779621,5346
9,0.25,0.575,2.097e+15,5836,765761,5421
9,0.25,1,419.4,951,223780,0
9,0.25,1,838.8,946,222648,0
9,0.25,1,1258.2,1012,236236,0
9,0.25,1,1677.6,1053,242718,0
9,0.25,1,2097,1023,239478,0
9,0.25,1,4194,1249,291954,0
9,0.25,1,8388,1811,398157,0
9,0.25,1,12582,2036,441322,0
9,0.25,1,16776,2375,498980,0
9,0.25,1,20970,2572,519520,0
9,0.25,1,41940,3277,623877,0
9,0.25,1,83880,4203,717571,0
9,0.25,1,125820,4803,746704,0
9,0.25,1,167760,5032,761240,0
9,0.25,1,209700,5063,757936,0
9,0.25,1,419400,5773,789563,0
9,0.25,1,838800,6426,800297,0
9,0.25,1,1258200,6664,809609,0
9,0.25,1,1677600,6785,807303,0
9,0.25,1,2097000,6908,809860,0
9,0.25,1,4194000,6881,802270,0
9,0.25,1,8388000,6947,799728,0
9,0.25,1,12582000,7027,815291,0
9,0.25,1,16776000,6941,800186,0
9,0.25,1,20970000,7002,812921,0
9,0.25,1,2.097e+09,6905,804733,0
9,0.25,1,2.097e+12,6954,808690,0
9,0.25,1,2.097e+15,6962,808941,0
9,0.5,0.575,419.4,326,72904,124
9,0.5,0.575,838.8,341,77379,118
9,0.5,0.575,1258.2,355,81713,133
9,0.5,0.575,1677.6,402,91328,149
9,0.5,0.575,2097,425,96088,168
9,0.5,0.575,4194,534,122603,240
9,0.5,0.575,8388,856,196855,402
9,0.5,0.575,12582,975,224801,548
9,0.5,0.575,16776,1045,245183,636
9,0.5,0.575,20970,1200,269776,675
9,0.5,0.575,41940,1589,348537,926
9,0.5,0.575,83880,2101,436536,1265
9,0.5,0.575,125820,2396,488619,1510
9,0.5,0.575,167760,2815,545437,1660
9,0.5,0.575,209700,3029,574972,1930
9,0.5,0.575,419400,3582,647040,2545
9,0.5,0.575,838800,4546,716253,3174
9,0.5,0.575,1258200,4948,737252,3537
9,0.5,0.575,1677600,5124,745875,3915
9,0.5,0.575,2097000,5329,752429,4207
9,0.5,0.575,4194000,5601,761580,4569
9,0.5,0.575,8388000,5801,775741,4819
9,0.5,0.575,12582000,5769,765673,4810
9,0.5,0.575,16776000,5789,758846,4825
9,0.5,0.575,20970000,5802,767687,4871
9,0.5,0.575,2.097e+09,5792,766909,4843
9,0.5,0.575,2.097e+12,5738,759487,4799
9,0.5,0.575,2.097e+15,5806,767633,4839
9,0.5,1,419.4,1102,254848,0
9,0.5,1,838.8,1169,268622,0
9,0.5,1,1258.2,1186,268308,0
9,0.5,1,1677.6,1263,291088,0
9,0.5,1,2097,1231,279039,0
9,0.5,1,4194,1379,313626,0
9,0.5,1,8388,1800,391760,0
9,0.5,1,12582,2064,435033,0
9,0.5,1,16776,2445,494928,0
9,0.5,1,20970,2484,507470,0
9,0.5,1,41940,3152,590432,0
9,0.5,1,83880,3970,679568,0
9,0.5,1,125820,4462,714425,0
9,0.5,1,167760,4844,745051,0
9,0.5,1,209700,5031,754461,0
9,0.5,1,419400,5615,776153,0
9,0.5,1,838800,6097,789551,0
9,0.5,1,1258200,6563,793908,0
9,0.5,1,1677600,6701,800907,0
9,0.5,1,2097000,6816,802217,0
9,0.5,1,4194000,6882,795813,0
9,0.5,1,8388000,7004,799586,0
9,0.5,1,12582000,6968,792417,0
9,0.5,1,16776000,6935,794077,0
9,0.5,1,20970000,6980,800541,0
9,0.5,1,2.097e+09,7083,800055,0
9,0.5,1,2.097e+12,7044,801881,0
9,0.5,1,2.097e+15,6981,799764,0
9,0.75,0.575,419.4,547,120016,149
9,0.75,0.575,838.8,494,105560,141
9,0.75,0.575,1258.2,503,112441,147
9,0.75,0.575,1677.6,549,121449,144
9,0.75,0.575,2097,533,118813,145
9,0.75,0.575,4194,628,134054,200
9,0.75,0.575,8388,789,178624,331
9,0.75,0.575,12582,865,197378,423
9,0.75,0.575,16776,1010,225360,512
9,0.75,0.575,20970,1004,230900,564
9,0.75,0.575,41940,1357,299363,844
9,0.75,0.575,83880,1902,400424,1124
9,0.75,0.575,125820,2158,446127,1387
9,0.75,0.575,167760,2191,464902,1449
9,0.75,0.575,209700,2484,503863,1692
9,0.75,0.575,419400,3363,613988,2272
9,0.75,0.575,838800,4035,670470,2863
9,0.75,0.575,1258200,4639,708048,3279
9,0.75,0.575,1677600,4734,725452,3460
9,0.75,0.575,2097000,4735,715499,3624
9,0.75,0.575,4194000,5168,737579,3930
9,0.75,0.575,8388000,5149,730783,4082
9,0.75,0.575,12582000,5288,737228,4095
9,0.75,0.575,16776000,5374,749700,4134
9,0.75,0.575,20970000,5314,738825,4118
9,0.75,0.575,2.097e+09,5336,742709,4115
9,0.75,0.575,2.097e+12,5274,737496,4112
9,0.75,0.575,2.097e+15,5301,739828,4059
9,0.75,1,419.4,1373,304051,0
9,0.75,1,838.8,1404,311901,0
9,0.75,1,1258.2,1387,308627,0
9,0.75,1,1677.6,1360,304172,0
9,0.75,1,2097,1341,298181,0
9,0.75,1,4194,1453,322491,0
9,0.75,1,8388,1741,378444,0
9,0.75,1,12582,1912,409258,0
9,0.75,1,16776,2140,446982,0
9,0.75,1,20970,2318,472148,0
9,0.75,1,41940,2945,563411,0
9,0.75,1,83880,3925,669199,0
9,0.75,1,125820,4435,709752,0
9,0.75,1,167760,4368,715524,0
9,0.75,1,209700,4925,738294,0
9,0.75,1,419400,5510,764962,0
9,0.75,1,838800,6094,784076,0
9,0.75,1,1258200,6453,793881,0
